spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
b2e47a64-f3c6-4b69-b16f-edb4ba18e46a,0b0ae26f-c451-4ef4-af48-7169bb205667,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.018,IN WG,Air Pressure,OP PD
429fcf5a-a327-4385-824f-c82b518d193d,0b0ae26f-c451-4ef4-af48-7169bb205667,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,0.7,KW,,Heating Capacity
b6170ddf-16c1-4413-ad1f-910bbe371be1,0b0ae26f-c451-4ef4-af48-7169bb205667,,,,,,,,80,°F,Electric Reheat,LAT
67b22533-d3f5-4b81-9c43-65e20693fa6a,0b0ae26f-c451-4ef4-af48-7169bb205667,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,,277-1,,Electric Reheat,Voltage / Phase
183a3131-e578-46f9-956a-347a53e6d6d0,0b0ae26f-c451-4ef4-af48-7169bb205667,,,,,,,,SCR,,Electric Reheat,EC Type
0112763b-1896-4428-957e-72c176f35f06,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,SDV,,,Model
ebcd4e89-3c62-4a48-b033-184c0f54d1b9,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,164,CFM,Airflow,Cooling Min
390246ba-8e5d-444c-86d5-e0fd03c82c6f,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,165,CFM,Airflow,Reheat
36dfb900-c901-47a3-afdd-1804d58e109d,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,1.25,IN WG,Air Pressure,Inlet Static Pressure
d95ba9d5-6bb4-4614-97ef-1bcc6cb4fb6a,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,0.25,IN WG,Air Pressure,Downstream
ced7ce53-7543-4d79-b982-70931252be40,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,80,°F,Electric Reheat,LAT
1b89e3ee-40f2-4f2a-b5fb-d29a1fce7ab5,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,SCR,,Electric Reheat,EC Type
7aa9b2d6-d77f-4d30-9ccb-50a03639b9be,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,15,,Electric Reheat,MOP
01c7b497-7425-436b-896a-ee256e14806d,66f56ae9-9398-4380-91bb-e408c7ce6693,,,,,,,,6.4,,Electric Reheat,MCA
