package_id,spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,25a5f07b-20a1-458b-bd66-57d1f9ca2863,2d2f8c6f-ead7-47ff-8413-8e0a169bb313,eec607aa-5539-4423-90cf-d0a1e6b7910a,Reheat Coil Type,78ff0a14-a8af-49b0-ba76-0973b1289755,SCR Electric,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,b8334450-b2e0-4af0-b1c8-4c9a3f9eecb4,2d2f8c6f-ead7-47ff-8413-8e0a169bb313,,,,,,,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,e4ee9ac0-12c3-4a68-89a9-ec07dfce6ae2,2d2f8c6f-ead7-47ff-8413-8e0a169bb313,,,,,,,,80,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,c87fac55-4cab-41f5-b9cf-2d3fcb158a6d,2d2f8c6f-ead7-47ff-8413-8e0a169bb313,,,,,,,,277-1,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,0070b4fd-e9db-4f2f-92c7-3e1d079eec1a,2d2f8c6f-ead7-47ff-8413-8e0a169bb313,,,,,,,,15,,Electric Reheat,MOP
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,6b3946f6-bd74-4030-8353-9976ebe43c49,2d2f8c6f-ead7-47ff-8413-8e0a169bb313,,,,,,,,14.3,,Electric Reheat,MCA
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,3a0bc4ad-2059-4f56-bdb5-9f7c218c6c22,ade6ab00-b805-44ee-a114-7c922bc1e783,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,d1b14a4c-e266-48d1-ac51-98d1ad1a0289,ade6ab00-b805-44ee-a114-7c922bc1e783,,,,,,,,SDV,,,Model
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,5a657512-583a-4ec4-b6da-1c98147de255,ade6ab00-b805-44ee-a114-7c922bc1e783,325c8c53-9f6e-4c60-b9b8-031a198a562a,Inlet Size,,,,,,6,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,d017e930-ad10-4a4b-bc15-63f4de6f0284,ade6ab00-b805-44ee-a114-7c922bc1e783,,,,,,,,120,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,42f73e29-d357-43dc-8ccf-d66ce9bff4be,ade6ab00-b805-44ee-a114-7c922bc1e783,,,,,,,,85,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,0fca7b05-c524-4f37-b234-7ef96c9af85a,ade6ab00-b805-44ee-a114-7c922bc1e783,,,,,,,,85,CFM,Airflow,Reheat
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,2c5e5ba3-2785-4983-8549-a7d9d4014310,ade6ab00-b805-44ee-a114-7c922bc1e783,,,,,,,,1.25,IN WG,Air Pressure,Inlet Static Pressure
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,fe5e69fe-bd5e-4f54-9eef-2d97af0ff77e,ade6ab00-b805-44ee-a114-7c922bc1e783,,,,,,,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,45ebf9b4-b629-4ef8-bb9f-a262b229e1ea,ade6ab00-b805-44ee-a114-7c922bc1e783,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.013,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,cfe34075-ab65-4af3-ac35-7b35e675a415,ade6ab00-b805-44ee-a114-7c922bc1e783,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,0.7,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,2041a657-ad73-4a8f-9b07-25118c0b2f75,ade6ab00-b805-44ee-a114-7c922bc1e783,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,5cccfbae-e42f-4a4a-9a47-4df36ddbf0f8,1Ø,,,,277-1,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,21e522de-ebc2-4c04-b31b-809d70b54105,ade6ab00-b805-44ee-a114-7c922bc1e783,eec607aa-5539-4423-90cf-d0a1e6b7910a,Reheat Coil Type,78ff0a14-a8af-49b0-ba76-0973b1289755,SCR Electric,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,9b21848d-0275-4e9b-88eb-b8eeda8b1baa,ade6ab00-b805-44ee-a114-7c922bc1e783,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,9c713179-804e-43b5-a934-499b36c7362f,ade6ab00-b805-44ee-a114-7c922bc1e783,31a216d3-732f-4b9e-941e-ce2a42d6ccba,Air Terminal Type,66313855-0de3-4cc3-a109-962f94d3328b,Single Duct VAV,,,,SDV,,,Model
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,b8670de5-6db1-46a5-970f-debb59fdb991,ade6ab00-b805-44ee-a114-7c922bc1e783,325c8c53-9f6e-4c60-b9b8-031a198a562a,Inlet Size,,,,,,6,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,ebcdd89b-32f0-487d-aa36-ce34a17038f9,ade6ab00-b805-44ee-a114-7c922bc1e783,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,120,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,3056e966-60db-43d4-988a-4bb61f7e1c1a,ade6ab00-b805-44ee-a114-7c922bc1e783,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,85,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,4501a868-351c-47eb-b6a2-910a89dd0d7b,ade6ab00-b805-44ee-a114-7c922bc1e783,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,85,CFM,Airflow,Reheat
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,7a98e7b0-2f19-4086-ac3f-0f706d148915,ade6ab00-b805-44ee-a114-7c922bc1e783,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,1.25,IN WG,Air Pressure,Inlet Static Pressure
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,cc95d59a-7649-444b-a50e-893b0c00013b,ade6ab00-b805-44ee-a114-7c922bc1e783,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,a93eed6f-9e66-4360-872f-21955e6f4003,ade6ab00-b805-44ee-a114-7c922bc1e783,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.013,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,9ae39dd2-bc8b-4ebe-9315-2d50b96f85f7,ade6ab00-b805-44ee-a114-7c922bc1e783,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,0.7,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,cb83ed91-db61-44cf-b9fa-acea47c89c33,ade6ab00-b805-44ee-a114-7c922bc1e783,,,,,,,,81.5,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,784d754b-3343-4045-82e3-3b18fc153de2,ade6ab00-b805-44ee-a114-7c922bc1e783,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,,277-1,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,785b5673-39ce-4181-ab67-f90bc6d64c7c,ade6ab00-b805-44ee-a114-7c922bc1e783,eec607aa-5539-4423-90cf-d0a1e6b7910a,Reheat Coil Type,78ff0a14-a8af-49b0-ba76-0973b1289755,SCR Electric,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,a4384c6a-0423-4530-ba7a-42db8aaae618,ade6ab00-b805-44ee-a114-7c922bc1e783,,,,,,,,15,,Electric Reheat,MOP
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,ec036bf5-a9d3-4735-a617-95277ecd5ff8,ade6ab00-b805-44ee-a114-7c922bc1e783,,,,,,,,3.4,,Electric Reheat,MCA
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,8b3fe8ce-01b2-4fca-a23d-734479f2ef70,ade6ab00-b805-44ee-a114-7c922bc1e783,,,,,,,,81.5,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,4245c868-1e39-4c5b-bb1d-0e913d8e4291,ade6ab00-b805-44ee-a114-7c922bc1e783,,,,,,,,15,,Electric Reheat,MOP
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,30cd5583-1b89-4cb1-b39b-d75fbd8180d3,ade6ab00-b805-44ee-a114-7c922bc1e783,,,,,,,,3.4,,Electric Reheat,MCA
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,60e10791-56bd-4c01-b43b-ff2297b4c9bc,32784066-e830-4412-8001-ad820a5faea8,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,65f89744-89b3-4011-920c-1064e2f02317,32784066-e830-4412-8001-ad820a5faea8,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,120,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,393bc8ff-368a-4a8c-b5d0-1a3b8b184cc2,32784066-e830-4412-8001-ad820a5faea8,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,85,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,aa0453dc-4690-4e5c-9fdc-7d96b5bb3b69,32784066-e830-4412-8001-ad820a5faea8,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,85,CFM,Airflow,Reheat
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,e5ed0fed-3929-4d9d-8699-2e6d2efe65b0,32784066-e830-4412-8001-ad820a5faea8,,,,,,,,SDV,,,Model
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,d186eb79-41d5-4864-b9c8-d3473e43a33d,32784066-e830-4412-8001-ad820a5faea8,,,,,,,,6,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,6f9960b1-815b-44c1-a60e-2e1cd81fd026,32784066-e830-4412-8001-ad820a5faea8,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,1.25,IN WG,Air Pressure,Inlet Static Pressure
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,8e38ce58-460d-4b96-830f-321fbd2f358d,32784066-e830-4412-8001-ad820a5faea8,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,4b8524df-4192-4383-8052-e7b38fe77a5f,32784066-e830-4412-8001-ad820a5faea8,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.013,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,e6471d83-b2fb-4052-ae2b-84d2250b4ab4,32784066-e830-4412-8001-ad820a5faea8,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,0.7,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,f98a483e-5954-44f9-a837-3d9c99298172,32784066-e830-4412-8001-ad820a5faea8,,,,,,,,81.5,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,f621f5d0-4218-4682-9194-0925cb626019,32784066-e830-4412-8001-ad820a5faea8,,,,,,,,277-1,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,0f5b8698-2912-41d7-8cf7-f1cb825e0fcc,32784066-e830-4412-8001-ad820a5faea8,,,,,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,4306765c-06f2-46c8-a587-7e320050a0d4,32784066-e830-4412-8001-ad820a5faea8,,,,,,,,15,,Electric Reheat,MOP
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,8c1314ca-6be5-43b6-ab6b-25890973df6d,32784066-e830-4412-8001-ad820a5faea8,,,,,,,,3.4,,Electric Reheat,MCA
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,58965b3e-7439-41c7-b42a-dd80338be209,de46e919-6298-44cd-9315-889c428c69b6,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,4efaca0b-9204-4afc-b0ac-0cabd3b7d0ee,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,SDV,,,Model
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,440b560b-92d6-46ff-85a6-b0d97a4c27b4,de46e919-6298-44cd-9315-889c428c69b6,325c8c53-9f6e-4c60-b9b8-031a198a562a,Inlet Size,,,,,,6,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,993a5a51-4819-48e8-b804-2ac7529f312b,de46e919-6298-44cd-9315-889c428c69b6,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,115,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,7e07ac43-a277-47f6-a128-353bb6590aa9,de46e919-6298-44cd-9315-889c428c69b6,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,85,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,fcf29f7a-4dfb-4976-b093-c19bb0fa708e,de46e919-6298-44cd-9315-889c428c69b6,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,85,CFM,Airflow,Reheat
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,99be84bb-825b-4347-9165-38b4d0408f7c,de46e919-6298-44cd-9315-889c428c69b6,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,1.25,IN WG,Air Pressure,Inlet Static Pressure
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,8f6eaa73-b4c6-4166-a9d4-0ac71be8628a,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,f47f2a20-5173-43e2-abf5-b00a0843a15d,de46e919-6298-44cd-9315-889c428c69b6,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.012,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,7abf7457-0330-40ef-a083-6bf8a0903227,de46e919-6298-44cd-9315-889c428c69b6,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,0.7,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,62d38e4d-d1f9-4f86-96b2-6dcf9889f52d,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,80.4,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,2c627798-a73a-4fd2-a50d-b374e7d514fb,de46e919-6298-44cd-9315-889c428c69b6,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,814a13cf-f057-4ae5-a3f0-45037464f8ff,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,SDV,,,Model
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,a6d22360-4528-4330-96ae-6a747b764066,de46e919-6298-44cd-9315-889c428c69b6,325c8c53-9f6e-4c60-b9b8-031a198a562a,Inlet Size,,,,,,6,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,5337312d-3865-4b76-89ab-fd4c9b97addc,de46e919-6298-44cd-9315-889c428c69b6,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,115,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,0c3ac256-ef34-47fd-b363-3ddb08b77fd3,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,85,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,852f5b51-392a-476b-86b7-77230c84b95a,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,85,CFM,Airflow,Reheat
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,9a56fcf1-5f3e-412e-bb0a-2a01588120ef,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,1.25,IN WG,Air Pressure,Inlet Static Pressure
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,ca2fbff5-a672-4dad-a080-c35d89b04083,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,537cbd6a-76d9-4ba6-8385-0cfc35748772,de46e919-6298-44cd-9315-889c428c69b6,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.012,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,baacfd4e-04b5-4c9e-82ae-aaa267fb6b00,de46e919-6298-44cd-9315-889c428c69b6,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,0.7,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,ded3fc7f-0a54-456a-8ca2-def59d2e8d17,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,80.4,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,013118f3-7489-4842-97c1-efa5c718e545,de46e919-6298-44cd-9315-889c428c69b6,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,30cb5791-31b0-4067-8a79-3f57e7a7a3b8,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,SDV,,,Model
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,7765c1d0-1837-440c-9af8-c620914c389f,de46e919-6298-44cd-9315-889c428c69b6,325c8c53-9f6e-4c60-b9b8-031a198a562a,Inlet Size,,,,,,6,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,6ab6f8e2-06f5-4a79-8cbe-1e37a1c4297b,de46e919-6298-44cd-9315-889c428c69b6,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,115,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,3a3b57a0-1558-44d6-923b-a8b4aa37e0f7,de46e919-6298-44cd-9315-889c428c69b6,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,1.25,IN WG,Air Pressure,Inlet Static Pressure
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,5db3368c-7f82-4ef7-9e17-9bc16e2492fd,de46e919-6298-44cd-9315-889c428c69b6,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,0.7,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,94e71578-f9b4-413f-8888-8b99ed61b7da,de46e919-6298-44cd-9315-889c428c69b6,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,33964a1e-f61f-4dcc-a82c-8c06f42ebb91,Price Industries,,,,PRICE,,,Manufacturer
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,ffa763c8-6f36-4715-a5c5-93e41d01e1e1,de46e919-6298-44cd-9315-889c428c69b6,325c8c53-9f6e-4c60-b9b8-031a198a562a,Inlet Size,,,,,,6,,,Unit Size
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,ecbf7840-7147-4ad3-8dac-1bc9c76cb1dc,de46e919-6298-44cd-9315-889c428c69b6,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,115,CFM,Airflow,Cooling Max
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,20c8af74-9dfe-40c7-9a1d-c32647ccc794,de46e919-6298-44cd-9315-889c428c69b6,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,85,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,530275a1-7d37-46a7-af76-efa4c50d0579,de46e919-6298-44cd-9315-889c428c69b6,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,,85,CFM,Airflow,Reheat
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,154fa414-7e07-4118-9462-7a2b32e9d9ab,de46e919-6298-44cd-9315-889c428c69b6,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,1.25,IN WG,Air Pressure,Inlet Static Pressure
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,1d154580-2ddd-41af-be4a-5b561525af93,de46e919-6298-44cd-9315-889c428c69b6,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,ac8640be-7e56-43d2-9f31-b6b9a35bf28f,de46e919-6298-44cd-9315-889c428c69b6,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,55d4740f-1ada-4220-9d87-55fb1d417e14,inches of water gauge,,0.012,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,8e364cdc-28f3-4fc1-be91-99c577b77b37,de46e919-6298-44cd-9315-889c428c69b6,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,0.7,KW,,Heating Capacity
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,f8f1c240-b2be-4791-a770-9fe59b434951,de46e919-6298-44cd-9315-889c428c69b6,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,5cccfbae-e42f-4a4a-9a47-4df36ddbf0f8,1Ø,,,,277-1,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,a906c5eb-4273-4baa-bd58-2f0aff2ed1f2,de46e919-6298-44cd-9315-889c428c69b6,eec607aa-5539-4423-90cf-d0a1e6b7910a,Reheat Coil Type,78ff0a14-a8af-49b0-ba76-0973b1289755,SCR Electric,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,327e47b2-3742-489f-a1e8-b297fd815a0b,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,277-1,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,78b1d175-49fe-4f08-9848-50b69f90856d,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,e64b8114-2537-432d-91e2-2cf17f881fd8,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,15,,Electric Reheat,MOP
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,9ccd87f3-9289-43aa-9bed-5bf254dc3e72,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,3.4,,Electric Reheat,MCA
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,8de24346-1d7c-46f4-9f56-606ecb6a093b,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,85,CFM,Airflow,Cooling Min
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,4bf46ade-ef47-4056-a9aa-19e773367d79,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,85,CFM,Airflow,Reheat
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,85e4a419-0a2f-4759-bec4-9495c7ff73e9,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,0.25,IN WG,Air Pressure,Downstream
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,3be3806c-5fe3-456b-9822-1a89e1d7b555,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,0.012,IN WG,Air Pressure,OP PD
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,c7f602ab-0075-416c-bd02-e11976cb5a8a,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,80.4,°F,Electric Reheat,LAT
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,96d04742-827d-413d-badc-9344aafd6b53,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,277-1,,Electric Reheat,Voltage / Phase
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,e39b3693-316c-4f1c-9939-e1d866e65be2,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,SCR,,Electric Reheat,EC Type
7a9bc247-f4e3-451b-b0b4-8f376860d5f1,d61a9a51-796e-4324-9315-7184656070ad,de46e919-6298-44cd-9315-889c428c69b6,,,,,,,,15,,Electric Reheat,MOP
