spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
60ca539b-3710-4ba8-98b5-0a1607d04e55,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,7d359b11-a93f-466b-a04d-688e6e3334cd,External Static Pressure in Water Column,,,,,"{"kind":"flat","type":"ESP","unit":null,"value":"0.50","category":"Motor"}",0.50,,Motor,ESP
6a088665-aec0-48e2-a52c-8dbc583b40be,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"QTY","unit":null,"value":"1","category":"Motor"}",1,,Motor,QTY
196e7896-cfe1-4b85-8eb6-79b0004bf0d5,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"HP","unit":null,"value":"2.00","category":"Motor"}",2.00,,Motor,HP
812f9203-146f-489d-9cc8-dff654c49a84,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Total","unit":"MBH","value":"178.1","category":"Cooling"}",178.1,MBH,Cooling,Total
f16928bb-9261-416f-9963-e5e283c1d2f6,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,ebda520d-e31a-0838-4289-80ae9982b006,Thousand BTU per Hour,"{"kind":"flat","type":"Sensible","unit":"MBH","value":"161.9","category":"Cooling"}",161.9,MBH,Cooling,Sensible
19185244-120b-4c31-833f-61649d373d55,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"EAT(db)","unit":null,"value":"100.7","category":"Outside Air"}",100.7,,Outside Air,EAT(db)
4c522870-c970-4937-bfa2-4d8f0d151511,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"EAT(wb)","unit":null,"value":"69.1","category":"Outside Air"}",69.1,,Outside Air,EAT(wb)
97538fd0-6c80-459b-9657-3d611e6cd235,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"LAT(db)","unit":null,"value":"84.6","category":"Supply Air"}",84.6,,Supply Air,LAT(db)
95c98be9-ab06-4170-801f-7f80ac8961d0,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"LAT(wb)","unit":null,"value":"63.5","category":"Supply Air"}",63.5,,Supply Air,LAT(wb)
5aea4fe0-4feb-467d-81a1-691289f9f2e9,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"EAT(db)","unit":null,"value":"94.2","category":"Exhaust Air"}",94.2,,Exhaust Air,EAT(db)
f1845902-7765-4f66-b25b-7ad5bad20cf5,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"EAT(wb)","unit":null,"value":"67.0","category":"Exhaust Air"}",67.0,,Exhaust Air,EAT(wb)
6c5f71e6-ace9-4b06-8a97-a5f87052c4f4,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"EAT(db)","unit":null,"value":"36.6","category":"Outside Air"}",36.6,,Outside Air,EAT(db)
df1b66de-d2a2-4aed-93dd-7fbbd330bacb,1543c9d2-e2d6-4a6a-ba88-f9543ab98b1b,,,,,,,"{"kind":"flat","type":"LAT(db)","unit":null,"value":"56.9","category":"Supply Air"}",56.9,,Supply Air,LAT(db)
