spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
4ca68da1-624b-44a5-ab8f-892bf771d34a,8ae20ddf-608f-4783-935c-246bb2a18cb7,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,,,"{"kind":"flat","type":"Maximum Pressure Drop","unit":"\" WC","value":"0.10","category":null}",0.10," WC,,Maximum Pressure Drop
b7908fbb-aaf1-4c18-8b4e-5e208a35a6a3,a747f770-24c5-4514-a698-058ec334ec46,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"EGGCRATE EXHAUST GRILLE","category":null}",EGGCRATE EXHAUST GRILLE,,,Description
54b3f6ba-d15e-41f4-b3d5-db0f3ba160c6,a747f770-24c5-4514-a698-058ec334ec46,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,74df1e98-d237-4dac-a7c1-024d504d41ab,Titus,,,"{"kind":"flat","type":"Manufacturer","unit":null,"value":"TITUS","category":null}",TITUS,,,Manufacturer
5f7ec9f3-65c4-42d4-a6db-671f4823de5d,a747f770-24c5-4514-a698-058ec334ec46,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"50F","category":null}",50F,,,Model
92b020cc-28a9-4e5a-a1e4-6da84f9b83b6,a747f770-24c5-4514-a698-058ec334ec46,,,,,,,"{"kind":"flat","type":"Face Size","unit":null,"value":"12x12","category":null}",12x12,,,Face Size
1a624849-9c7a-41be-a4c4-61a39b978db6,a747f770-24c5-4514-a698-058ec334ec46,,,,,,,"{"kind":"flat","type":"Damper","unit":null,"value":"OPPOSED BLADE DAMPER","category":null}",OPPOSED BLADE DAMPER,,,Damper
2df5751d-9f92-4454-97f4-005be8d75ce9,a747f770-24c5-4514-a698-058ec334ec46,523740af-9ca7-455c-ab51-4ad1918ab54a,Material,8faa789d-f22f-4dd4-b51a-444530991b81,Aluminum,,,"{"kind":"flat","type":"Material","unit":null,"value":"ALUMINUM","category":null}",ALUMINUM,,,Material
a39fc8ce-af0d-4736-a293-9052a6f3aef1,a747f770-24c5-4514-a698-058ec334ec46,,,,,,,"{"kind":"flat","type":"Accessory","unit":null,"value":"1/2\"x1/2\"x1/2\" CORE","category":null}",1/2"x1/2"x1/2" CORE,,,Accessory
9011f9dd-d95b-444d-a338-64913351fc75,a747f770-24c5-4514-a698-058ec334ec46,,,,,,,"{"kind":"flat","type":"Accessory","unit":null,"value":"BALANCING DAMPER IN INLET","category":null}",BALANCING DAMPER IN INLET,,,Accessory
033d169b-6b99-47fd-b41e-16cbfe6e532f,a747f770-24c5-4514-a698-058ec334ec46,671253fd-d096-4dee-ba55-b9a9cc344ccb,Noise Level,,,,,"{"kind":"flat","type":"Maximum NC Level","unit":null,"value":"35","category":null}",35,,,Maximum NC Level
bc2ed0bd-ec85-44de-8bd4-3a14bb612ca4,a747f770-24c5-4514-a698-058ec334ec46,00db6215-55f3-48dd-973e-ae6418c8d547,Pressure Drop,,,,,"{"kind":"flat","type":"Maximum Pressure Drop","unit":"\" WC","value":"0.10","category":null}",0.10," WC,,Maximum Pressure Drop
