spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
8a4a4606-0f5e-414e-a0c5-7ea09dea5a69,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,ab685915-020e-4475-9f80-8a2915e81d5c,Air Flow,,,a791359d-783e-49ff-9190-1b028e527495,Cubic Feet per Minute,"{"kind":"flat","type":"Airflow Volume","unit":"CFM","value":"350","category":null}",350,CFM,,Airflow Volume
f551220c-0144-4461-ad71-85811fde9713,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,778e1224-58f6-4cb6-af6f-7227bc5c219a,Height,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Height","unit":"IN","value":"16","category":"Physical Characteristics"}",16,IN,Physical Characteristics,Height
4cd6d3a7-1b42-4f03-869d-82a65353c87e,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,8f849a97-11fb-48e5-86d7-de5a5abacc0c,Length,,,9b4bcff0-c98a-4b1a-9716-ca97df2009c5,inch,"{"kind":"flat","type":"Length","unit":"IN","value":"14","category":"Physical Characteristics"}",14,IN,Physical Characteristics,Length
fdd70259-941d-4a5a-b37d-4594b1009def,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,0ec991ea-04b0-4866-9b80-e5a019f24af6,Depth,,,,,"{"kind":"flat","type":"Depth","unit":"FT-IN","value":"8'-0\"","category":"Physical Characteristics"}",8'-0",FT-IN,Physical Characteristics,Depth
035bfa43-e9ab-4be3-98f0-a874c97b9625,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,2da9ea27-8c84-4868-809b-002ec08f6315,Weight,,,fe46f69d-dd77-9a0f-5dc4-1ce604c97ea9,Pound,"{"kind":"flat","type":"Weight","unit":"LBS","value":"27","category":"Physical Characteristics"}",27,LBS,Physical Characteristics,Weight
255fcb7f-36cb-48b5-bbfe-a8682c00e6a9,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,"{"kind":"flat","type":"MFR","unit":null,"value":"BERKO","category":null}",BERKO,,,MFR
7d454338-8df4-4b16-a1d2-dde4eb55d7c4,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,,,,,,,"{"kind":"flat","type":"Model","unit":null,"value":"HUHAA548","category":null}",HUHAA548,,,Model
2b12e6e3-51aa-452b-9843-b7a8569a2aba,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,,,,,"{"kind":"flat","type":"Voltage","unit":null,"value":"480","category":"Electrical Information"}",480,,Electrical Information,Voltage
6f509bce-313a-4149-978c-c7cff58a4aab,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,,,,,"{"kind":"flat","type":"Phase","unit":null,"value":"1","category":"Electrical Information"}",1,,Electrical Information,Phase
734417d6-c999-4f38-9b8f-94529c4c8ab1,a1e6ee4a-5d96-4c64-a1c3-caddcddbf93c,9aae5376-ca52-4e0d-8853-822740d0973b,Frequency,,,,,"{"kind":"flat","type":"Hertz","unit":null,"value":"60","category":"Electrical Information"}",60,,Electrical Information,Hertz
