spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
9c0d3e26-8ca2-4393-bb05-6cb7d2d7eb67,017cba1c-5b4b-41b2-a964-86279e6a41f9,,,,,,,,MAGNETIC CONTACTOR,,Required Features (from Note 1),Component
0b70419a-2e04-4d55-85a0-b5ca5480c8bd,fc28a0f1-be6f-4e68-b95d-4a3e027081f6,,,,,,,,121,,,Location
ee18e044-3d9e-4dc0-9028-b92830b9ba44,fc28a0f1-be6f-4e68-b95d-4a3e027081f6,,,,,,,,SLIP-IN,,,Style
7f3d6e2f-d8c5-4022-87a5-a14f12040c57,fc28a0f1-be6f-4e68-b95d-4a3e027081f6,2d2ae19d-c0d6-41f1-a2c0-2a2b97a70745,Heating Capacity,,,,,,3,KW,,Capacity
382a1ae2-7045-43f2-80cf-474921fba424,fc28a0f1-be6f-4e68-b95d-4a3e027081f6,f8c7b985-288e-4160-b9f9-f923877ec673,Voltage,de72b72e-4c75-438b-ad2d-059e4a275ded,277,,,,277,V,Electrical,Voltage
c9398cc9-2586-4aa5-855a-ce67d909b225,fc28a0f1-be6f-4e68-b95d-4a3e027081f6,dc025f71-f7e9-4f8b-afe8-776f30a7acc7,Phase,5cccfbae-e42f-4a4a-9a47-4df36ddbf0f8,1Ø,,,,1,,Electrical,Phase
0d1e3b75-6b46-4320-8994-9265bd6eae7f,fc28a0f1-be6f-4e68-b95d-4a3e027081f6,,,,,,,,24,VAC,Electrical,Control Voltage
3f0d31c0-130b-4e53-9e88-284080cb2dc0,fc28a0f1-be6f-4e68-b95d-4a3e027081f6,bc663106-1c5c-4cc9-9f68-3a51eb3d4c5b,Manufacturer,,,,,,GREENHECK,,,Manufacturer
ca33e369-8706-49c8-9bb0-1594b83dca6b,fc28a0f1-be6f-4e68-b95d-4a3e027081f6,,,,,,,,IDHC,,,Model
cd6908de-3dda-49cb-9ccc-f7fe9129d384,fc28a0f1-be6f-4e68-b95d-4a3e027081f6,,,,,,,,1,,,Notes
dd5e905f-66ea-4d4f-924d-9f53d8557069,fc28a0f1-be6f-4e68-b95d-4a3e027081f6,,,,,,,,SCR CONTROL,,Required Features (from Note 1),Control
