spec_id,equipment_id,type_id,type_name,option_id,option_name,unit_id,unit_name,raw_specs,literal_value,literal_unit,literal_category,literal_type
309a9d4f-8c31-4a00-8d2c-aa2dd910dad8,bcb2e5ca-ec79-4353-a8c7-2bc49f1a95ef,,,,,f0f728ad-f301-2716-13cf-399e1d9d8d03,Minutes,"{"kind":"flat","type":"Default Setpoint","unit":"MIN","value":"10","category":null}",10,MIN,,Default Setpoint
6f05bcf3-51b3-46b9-b2a9-352e69683921,474ea264-f9f2-4846-b8b3-e50159f7ab52,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"RESPOND AMOUNT","category":null}",RESPOND AMOUNT,,,Description
4b23d058-aeb7-4f6c-b95b-8f41c63625c2,474ea264-f9f2-4846-b8b3-e50159f7ab52,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
870f0dc7-d38c-4970-a441-0508acef454a,474ea264-f9f2-4846-b8b3-e50159f7ab52,,,,,,,"{"kind":"flat","type":"Default Setpoint","unit":"F","value":"-0.3","category":null}",-0.3,F,,Default Setpoint
125399b5-490d-42cd-be74-91682b3ad901,a5b6b5c5-2936-47e9-86c4-5090cac6c289,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"MAX OUTSIDE AIRFLOW SETPOINT","category":null}",MAX OUTSIDE AIRFLOW SETPOINT,,,Description
513e7f00-986e-4b2a-8a5e-a5d87bde9e7d,a5b6b5c5-2936-47e9-86c4-5090cac6c289,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
de67b35f-41ef-48ad-aa64-41ceb8a19195,a5b6b5c5-2936-47e9-86c4-5090cac6c289,,,,,,,"{"kind":"flat","type":"Default Setpoint","unit":null,"value":"SCHED","category":null}",SCHED,,,Default Setpoint
70eb7ea7-2d98-490d-8eeb-376bc4ae741f,32b07490-f935-4a14-a603-00a6dcb498b5,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"MAX CO2 VALUE","category":null}",MAX CO2 VALUE,,,Description
80ee0caa-6d5a-4cf4-b814-e61af8279157,32b07490-f935-4a14-a603-00a6dcb498b5,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
1f648ae1-bcb4-4c11-8972-6163f1590ce0,32b07490-f935-4a14-a603-00a6dcb498b5,,,,,,,"{"kind":"flat","type":"Default Setpoint","unit":null,"value":"SCHED","category":null}",SCHED,,,Default Setpoint
87e71011-3e45-428f-bb49-5e815086b448,80f236e1-2847-413d-8b7d-f220b7e13915,,,,,,,"{"kind":"flat","type":"Description","unit":null,"value":"RELIEF-EXHAUST FAN RUN TIME","category":null}",RELIEF-EXHAUST FAN RUN TIME,,,Description
7364973b-5ff2-48ec-a1f4-022380e753a6,80f236e1-2847-413d-8b7d-f220b7e13915,,,,,,,"{"kind":"flat","type":"Point Type","unit":null,"value":"AV","category":null}",AV,,,Point Type
